stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,6.26,0,0,0,0,0
19hpf,11.58,0,0,0,0,0
24hpf,4.65,0,0,0,0,0
2dpf,26.6,0.71,0,2.66,2.55,0
3dpf,2.89,0,0,0,0,0
5dpf,1.1,0.73,0.49,0,0,0.33
10dpf,6.2,0,0,0,0,0
