stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.71,1.15,3.29,0,1.95,0,1.25
3dpf,2.08,0,0,0.71,0,0.44,0
5dpf,0,0,0,0,0,0,1.39
10dpf,0.91,0,0,0,0,0,0.48
