stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.91,0,0,0,0,0,0,0
2dpf,0,0,0,1.35,0,1.19,0.49,0
3dpf,2.62,0,0,0,2.5,0,0,0
5dpf,0,0.89,0,0,33.3,1.13,0.4,5.14
10dpf,8.21,1.04,0.51,0,4.35,0,0,0
