stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0,0,0,0,1.09
3dpf,0,0,0,0.51,0,0.46,0,2.43
5dpf,0.9,0.29,1.26,0,0.84,0,0.61,41.41
10dpf,1.51,0,0,0,0,1.53,0,8.92
