stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.83,0,3.34,6.54,0,0,0,0
2dpf,1.41,0.56,23.55,577.01,1.36,3.99,0,2.51
3dpf,3.19,0,0,204.3,0,1.06,0.4,2.2
5dpf,7.18,10.78,58.74,933.2,28.26,23.01,4.36,4.59
10dpf,10.31,2.56,46.62,602.23,5.89,2.39,0.94,0
