stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,3.4,0,0,1.84,3.27,0,0,1.5,4.61
3dpf,9.79,0,1.29,0.83,3.51,0.66,0,1.08,0.4
5dpf,4.83,4.02,3.19,0,3.22,0,0.89,1.85,4.99
10dpf,0.79,1.5,2.25,0,1.61,0,0,0,0.74
