stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,6.17,1.99,0,2.95,0.52,0.56
3dpf,4.01,0.82,0.69,1.95,0,0.73
5dpf,0,0,0,2.45,0.5,1.68
10dpf,5.59,0,1.17,2.99,0.41,1.34
