stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,14.66,0,0,0,0,0,4.6,4,0
14hpf,22.44,3.09,0,9.7,0,0,9.36,138.89,2.48
16hpf,17.39,3.55,0,9.33,2.33,0,8.35,117.19,10.8
19hpf,61.51,0,0,8.11,2.84,0,13.12,70.29,4.09
24hpf,25.33,0,0,5.06,3.07,2.9,7.52,39.41,2.58
2dpf,16.49,0,0.57,1.44,6.99,7.36,0.8,4.77,1.19
3dpf,7.07,0.53,0.47,0,1.72,0,0,0,0.34
5dpf,5.47,0,0,0.79,1.75,0,0.33,0,0
10dpf,3.92,1.36,0,0,0.58,0,0,0,0
