stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,9.84
2dpf,4.6,0,0,1.42,4.88,0.5,0,42.33
3dpf,0.7,1.23,0,0,0,0.48,0,13.62
5dpf,1.85,3.31,1.06,0.41,0.29,1.92,0.66,69.19
10dpf,0.75,2.75,0,0,0,0,0,17.93
