stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,2.46,0,0,4.74,0
16hpf,0,30.48,0,0,11.8,0
19hpf,0,61.77,0,0,4.16,0
24hpf,0,1.25,0,0,0,0
2dpf,0,3.16,0,0,0,0
3dpf,1.85,0.6,1.5,0,0,0
5dpf,0.53,0,0.32,0.85,0,0.61
