stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,429.02,10.43,0,0,261.6,95,0,11.91,752.53,331.82
12hpf,753.95,10.61,0,215.14,233.44,14.47,3.81,10.92,1159.64,721.15
14hpf,374.45,0,156.95,60.86,132.55,24.93,9.99,8.81,734.82,701.96
16hpf,621.7,0,1212.52,56.02,337.04,108.84,54.95,10.77,1464.1,958.56
19hpf,414.73,1.69,198.02,16.41,193.15,132.42,100.81,14.38,396.61,490.56
24hpf,282.69,2.52,274.76,14.84,248.26,145.97,422.51,1.37,2006.26,332.19
2dpf,476.62,58.74,14.15,55.07,239.91,796.78,122.81,34.12,492.05,171.47
3dpf,1949.64,49.27,17.84,64.78,275.22,2268.46,79.15,0.36,394.38,172.5
5dpf,485.1,118.65,91.68,277.08,291.14,3110.48,195.19,601.34,781.89,1738.72
10dpf,1358.22,97.51,116.06,107.2,268.14,2930.4,146.42,3.59,475.17,256.25
