stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,43.62,0,0,0,0,0,0,0,0,0
12hpf,169.12,0,0,0,3.72,0,0,0,8.1,1.85
14hpf,138.21,0,0,0,4.7,3.34,0,0,5.04,0
16hpf,373.39,0,0,11.8,1.82,0,0,9.84,37.02,3.44
19hpf,300.54,2.38,0,50.59,0,0,0,0,5.13,3.54
24hpf,382.11,0,1.34,6.72,0.95,0,1.06,0,10.53,3.33
2dpf,749.32,2.27,1.89,63.48,6.93,16.22,7.92,0,7.39,4.69
3dpf,255.01,0.92,0.29,30.56,0.46,9.2,0.53,0,1.75,0
5dpf,324.89,4.2,0.82,33.69,0,33.22,5.13,1.48,7.23,8.64
10dpf,264.62,2.94,3.58,34.96,0.88,28.83,1.15,0,1.09,4.13
