stage,central_nervous_system,endoderm,mesenchyme,neural_crest,periderm
12hpf,0,4.33,0,0,0
16hpf,0,6.33,0,0,0
2dpf,2.88,0,2.04,22.02,2.35
3dpf,2.89,0,1.15,0,0
5dpf,2.09,0,4.31,3.45,0
10dpf,10.99,0,0,5.81,0
