stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.69,0,0,1.02,2.66,0.56,0,4.59
3dpf,52.81,0.56,0,0,5.72,0,0,0.32
5dpf,1.56,0.61,1.19,2.88,11.79,0.55,0.66,3.59
10dpf,19.71,0,0.49,0.86,2.9,0,0.43,0
