stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.77,0,0,0,0,0,0,0
3dpf,5.98,0,0,0,2.1,0,0.47,0
5dpf,2.9,0,0.5,2.06,3.62,0,0.52,3.84
10dpf,3.77,1.03,0,0,2.7,1.03,0,0.69
