stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,1.95
2dpf,1.81,0,0,0,2.78,0,1.19,0.51,33.84
3dpf,1.31,0.52,0.38,0,1.08,0,0,0,8.93
5dpf,2.98,0,0,0.6,1.61,0.69,3.44,2.15,38.66
10dpf,6.33,0,0.42,0,6.06,0,0,0,13.62
