stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,10.99,0.96,4.28,0.52,3.31,1.59,1.65
3dpf,46.21,0,0,0.84,2.39,0,0
5dpf,9.18,0,0,0.38,6.55,0,0
10dpf,17.87,0,0.63,0,2.82,0,0
