stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,1.84,0,0,0,0,0,0
2dpf,3.09,0,25.84,0,2.49,1.5,0,0.53,9.77
3dpf,36.59,0,2.18,0,0,2.68,0,0,78.06
5dpf,9.5,1.46,61.03,1.21,0.42,11.42,0.34,0.68,80.85
10dpf,39.3,11.35,127.52,0,0,2.44,0,4.13,268.83
