stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,9.77,1.09,2.28,7.3,11.77,1.13,8,5.04
3dpf,7.83,0,0,0.86,3.48,0,0,0
5dpf,0.31,0.75,0.84,0,4.27,0,0.81,2.37
10dpf,1.02,0.57,0,0.46,4.76,0,1.68,0
