stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,0,0,0,1.57,0,0,0,0,0
2dpf,22.46,0,0.57,4.35,3.6,2.17,0.5,4.15,4.37
3dpf,14.56,0,0,0.66,5.83,0,0,0.5,0.4
5dpf,3.25,0.36,2.95,1.21,9.97,0,0,0.59,3.29
10dpf,13.22,0.53,0.66,1.36,7.38,1.11,0,0.64,0.95
