stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0.95,0,0,0
2dpf,1.09,0,11.19,2.77,0,0,2.73
3dpf,0,0.31,5.43,0.98,0.42,0,1.12
5dpf,0.92,1.7,22.46,3.37,0,0,2.31
10dpf,0.46,5.31,12.35,1.76,0,0.94,0.84
