stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,7.53,0,0,0.99,5.7,0,0.49,18.76
3dpf,2.05,0.61,0,0,0,0,0,9.92
5dpf,2.58,2.23,0.43,0,1.03,0.32,1.69,22.25
10dpf,0.61,2.06,0,0,0.71,0,0,5.8
