stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.86,0,0,0,0,0,0,0,0
2dpf,13.14,0,2.03,1.82,2.47,13.55,1.12,3.35,3.12
3dpf,154.96,1.5,0.52,1.53,0.98,7.2,0,0.59,1.18
5dpf,4.33,0,0.34,2.81,0.48,11.78,0.64,2.77,2.6
10dpf,56.11,1.33,2.35,5.28,0,8.59,0,0.79,0
