stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,3.3,0,0
19hpf,0,0,0,0,0,0,0,0,1.66
24hpf,0,0,0,0,0,0,0,0,2.36
2dpf,0,0,1.39,0,0,0,0,0,33.79
3dpf,1,0.53,0,0,0,2.35,0,1.12,11.35
5dpf,0,0.74,0,4.16,0,5.17,0,0,34.57
10dpf,11.76,1.73,3.17,1.53,0.9,3.39,0,1.03,87.28
