stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,periderm
2dpf,3.04,0,1.24,0.5,3.12
3dpf,0.99,0,0,1.76,1.25
5dpf,0.35,1.28,0,0.53,1.63
10dpf,0,1.02,0,0,0
