stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,4.19,0,0,0,0,0,0,0,0
19hpf,2.41,0,0,0,0,0,11.38,0,0
24hpf,0,0,0.84,0,1.19,0,0,0,0
2dpf,5.22,0,33.86,0,0,0,0,0.51,0
3dpf,0.69,0,13.07,0,0,0.98,0,0,0
5dpf,8.19,0,400.7,0.65,1.08,10.37,2.35,1.08,2.3
10dpf,1.02,1.81,120.2,3.03,0,5.13,0,0,0.78
