stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,0,0,0.92,0,0,0
2dpf,14.14,1.8,0.58,2.61,1.81,0.64
3dpf,2.74,0,0,0,0,0
5dpf,0.29,0.31,0,1.11,2.04,1.05
10dpf,1.99,0,0,0,0,0
