stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,1.66,0
2dpf,1.75,0.48,0,0,0,0
3dpf,0.38,5.83,0,2.54,0,0
5dpf,0,17.49,0,3.74,0,0.45
10dpf,0,31.25,0.38,0,0,0
