stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.98,0,0,0,0,0,0,0
2dpf,17.75,2.3,0.62,0,4.28,4.27,2.58,2.69
3dpf,305.01,0,0,0,0.46,11.49,1.14,0.32
5dpf,5.39,0.47,0.76,2.57,0,18.04,1.05,2.48
10dpf,126.99,1.46,0,1.07,0,10.69,2.38,0
