stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,8.53,0,1,1.36,1.14,0,0
3dpf,44.7,0.7,0,0,0.9,0,0.43
5dpf,2.28,0,0,0.44,1.66,0,0.83
10dpf,17.25,0,0,0,0.37,0.58,0
