stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,12.18,0,2.43,4.01,0.52,3.61,1.09,0,9.93
3dpf,14.37,0,0,0.41,0.47,2.97,0,0.66,1.94
5dpf,4.76,0,0,0.53,0.34,4.2,0,0.36,3.82
10dpf,16.8,1.79,0,0,0,0.96,0,1.43,2.31
