stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,3.49,0,0,0,0,0,0
2dpf,5.43,0,0,1.5,2.32,0.64,0
3dpf,157.71,0.43,0,0,3.5,0,0
5dpf,2.67,0.76,0.44,0,6.6,1.69,2.18
10dpf,131.74,0,0,0.43,3.74,1.19,0
