stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
12hpf,3.3,0,0,0,0,0,0,0
14hpf,4,0,0,0,0,0,0,0
19hpf,1.54,0,0,0,0,0,0,0
2dpf,0.59,0,0.96,0,0.75,4.14,0,5.88
3dpf,2.91,3.72,0.43,0,0,4.62,0,1.2
5dpf,0.82,0,2.26,3.03,0.48,4.21,0.46,3.33
10dpf,1.53,1.56,0,0.58,0,0.95,0,0.5
