stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.39,0,1.87,1,4.04,10.09,2.34,8.32
3dpf,0.78,0,1.16,0.43,0,0,0,1.56
5dpf,0,1.52,9.26,0.67,0.36,1.78,0.4,23.49
10dpf,0.5,3.59,1.28,0,0,1.52,0,13.76
