stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,152.15,0,0,0,9.57,0,0,0,31.49,9.23
12hpf,122.96,4.28,10.28,10.98,35.86,4.13,1.95,6.45,81.16,40.78
14hpf,67.64,0,13.56,0,22.75,9.18,2.41,0,35.8,25.85
16hpf,181.17,0,10.79,13.44,52.67,10.11,3.45,0,91.83,33.59
19hpf,144.48,1.69,0,9.88,8.79,5.41,3.18,0,16.64,19.13
24hpf,53.2,0.88,6.91,0.86,16.5,4.25,5.18,0,29.76,8.69
2dpf,214.09,5.32,20.13,29.56,60.87,143.33,30.15,3.27,48.2,43.99
3dpf,531.64,17.59,18.41,13.24,10.7,138.71,7.78,0,9.57,34.89
5dpf,139.18,15.97,57.83,66.32,33.15,410.05,37.06,4.42,94.29,252.09
10dpf,464.66,95.93,84.06,58.12,30.77,406.52,21.04,0.44,94.49,94.12
