stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,3.93,0,0,0,0,0,0,0
2dpf,0,0,0,0,5.52,0,1.01,1.04
3dpf,3.56,0,0,0.3,9.65,0.29,0,0.32
5dpf,0.68,0.72,0.94,0.55,2.48,0.8,1.05,0.69
10dpf,3.24,1.92,0,0,3.16,0,0,0.4
