stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,1.09,0,0.51,11.3,7.9,0,0.92
3dpf,3.26,0,0,0.37,2.59,0.3,0,0.36
5dpf,4.85,5.98,1.75,0,9.09,21.46,3.17,6.01
10dpf,4.17,22.38,0,0,1.72,14.61,0,1.5
