stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.72,0,1.03,1.43,1.16,1.71,0,1.06,1.68
3dpf,25.54,0,0,1.65,0,4.7,0,0.54,1.03
5dpf,0,0,1.02,0,0.82,3.04,0.9,0,5.48
10dpf,19.6,0.37,0.48,0,0,7.13,0,0.98,3.01
