stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.67,0,2.8,1.03,0.52,0,2.77,0.6
3dpf,1.89,3.66,0.43,0.58,1.89,0,0,0.59
5dpf,0.32,2.1,5.43,0,2.35,1.69,0.78,1.72
10dpf,0.42,7.42,0.59,0.64,1.13,0,0,0
