stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,26.03,0,0,0,0,0
24hpf,2.29,0,212.19,0,0,0,0,0
2dpf,1.62,0,66.7,0,1.51,1.44,1.27,1.84
3dpf,3.17,0.43,116.83,0.94,0,0.6,0,0
5dpf,0.77,0,637.73,4.2,0.39,8.01,0.95,0.43
10dpf,2.83,0,263.81,0.63,0,1.19,0,2.6
