stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,15.37,1.43,3.36,10.78,1.42,2.07,0
3dpf,11.37,0,0.29,0.7,0,0.43,1.71
5dpf,0,0,0.59,5.74,0,0.73,3.6
10dpf,1.77,0,0,1.07,0.55,0,0
