stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.6,0,0,0
3dpf,0,0.38,0,0,0
5dpf,0,70.86,1.22,0.7,0.41
10dpf,1.23,24.16,0,0,0
