stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2608.8,45.9,35.04,0,668.1,77.29,0,144.64,1428.39,858.53
12hpf,4494.47,123.22,37.76,171.87,934.55,182.83,13.68,233.34,2436.57,1355.19
14hpf,2038.85,32.52,139.42,139.71,513.62,240.42,56.38,59.09,900.79,865.79
16hpf,2200.12,133.16,224.35,144.8,816.17,260.2,76.73,121.26,1104.19,1106.26
19hpf,2573.95,23.67,75.55,87.69,334.9,103.13,103.91,19.5,206.46,469.05
24hpf,963.11,9.08,78.51,35.12,268.69,95.56,26.92,6.4,266.21,108.18
2dpf,696.47,17.77,63.9,120.21,295.91,528,66.5,8.92,202.05,264.28
3dpf,1818.58,42.99,42.97,60.58,59.18,710.84,26.45,0.77,74.13,129.3
5dpf,414.36,48.05,176.47,234.99,115.61,1338.31,98.41,77.89,252.33,715.13
10dpf,2599.16,154.39,282.65,312.47,153.02,2163.71,115.16,5.12,346.31,342.63
