stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,2.53
14hpf,0,0,0,0,0,56.13
3dpf,4.83,0,0.47,0.47,0,0
5dpf,0,0,0,2.08,0.76,0.91
10dpf,1.42,0.77,0,0.4,0,0
