stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.64,0,1.41,0.48,0,36.49
3dpf,2.47,0,0.37,0,0.88,9.76
5dpf,0,0.41,0.33,0,0,23.41
10dpf,0.39,0,1.34,0,0,5.04
