stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1121.33,10.47,0,0,193.18,0,0,8.64,133.57,247.66
12hpf,822.08,25.23,0,11.85,143.6,25.21,3.79,32.43,183.52,203.17
14hpf,586.6,11.92,7.85,38.88,65.9,42.54,3.02,4.86,90.87,112.01
16hpf,377.16,25.3,7.08,37.28,73.98,30.05,1.9,6.99,88.46,101.94
19hpf,589.83,0,0,15.27,12.03,8.41,3.21,3.25,7.06,27.12
24hpf,666.96,3.63,3.32,12.63,68,35.73,11.86,0,51.88,32.8
2dpf,906.36,15.59,48.77,55.79,198.67,520.59,52.12,4.81,141.65,177.58
3dpf,2096.23,13.68,11.28,21.25,26.69,303.61,11.91,0,26.73,47.16
5dpf,209.48,8.08,42.03,70.11,35.24,403.46,34.45,10.75,64.44,211.31
10dpf,679.09,18.56,27.9,35.18,8.81,241.43,17.35,0.9,30.53,42.03
