stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.08,1.33,0.74,0.48,2.03,0,0.68,1.58
3dpf,28.97,0,0.5,0.41,6.35,0.41,0.35,0.62
5dpf,3.66,0,1.12,0.51,3.13,1.13,1.99,1.99
10dpf,7.21,0.51,0.43,0,4.94,0,0,0.95
