stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,1.89,0,0,0,0,0
24hpf,0,0,0,2.55,1.11,0,0,0,0
2dpf,2.99,0,0,23.88,40.6,88.37,0,16.22,1.89
3dpf,1.96,0,0.62,6.83,8.62,136.06,0,5.84,0.44
5dpf,12.69,3.41,1.47,29.11,12.5,353.01,0.55,21.9,11.81
10dpf,21.71,2.47,0.65,13.67,1.39,135.79,0,4.34,1.7
