stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,12.13,0,0,0,0.51,1.96
3dpf,150.52,0,0.36,0,2.13,0
5dpf,0.44,0.44,0,0.38,3.87,2.54
10dpf,32.33,0.58,0,0,0,0
