stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
24hpf,7.57,0,0,0,0,0
2dpf,3.44,0,0.64,0,0,0
3dpf,23.25,0,0,0.64,0,0
5dpf,1.09,0,0,0,0,0
10dpf,4.52,0.45,0,2.32,0.7,0.84
