stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,1.8,17.69,2.55,2.1
3dpf,0.82,0,0.29,0,2.46,1.15,0
5dpf,0.52,0,1.04,0,3.21,1.68,0
10dpf,0,0.52,0,0,0.53,0,0
