stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,periderm
2dpf,4.72,0,0,2.67,0
3dpf,2.87,0.43,0.63,0.7,0.95
5dpf,1.6,1.42,1.04,4.29,1.53
10dpf,2.63,0,0.38,0.9,0
