stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,1.19,0,0,0,0,0
2dpf,5.61,0,9.75,35.68,0,7.7,0
3dpf,53.69,1.19,0.65,80.24,0,5.08,0.72
5dpf,0,1.99,0,27.15,0.81,10.35,1.47
10dpf,31.35,2.55,0.86,24.46,0,7.81,0.6
