stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,33.89,0,0,0,0,0,0,0
16hpf,0,22.9,1.66,0,0,0,0,0,0
24hpf,1.28,4.45,0,0,0,0,0,0,0
2dpf,2.68,0.99,0.82,2.18,1.75,0.5,0,0,0
3dpf,2.15,5.22,2.78,21.7,0.3,4.38,0,0,0.79
5dpf,0.72,3.35,12.97,55.95,0,4.16,0.34,0.37,11.27
10dpf,5.79,6.76,16.64,247.78,0,2.28,0,1.7,3.13
