stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.03,0,1.01,3.86,0.72,0,0
3dpf,3.14,0,0,1.65,0,0,0
5dpf,0,0,0.7,1.83,0,0.52,0.79
10dpf,7,0.4,0.95,3.7,0,0.49,0.41
