stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,66.79,0,0,1.98,0.68,0
3dpf,0.82,0,6.19,0,0,0.43,0,0
5dpf,0.34,0,213.52,0,0,5.62,0,5.38
10dpf,0.45,2.75,188.11,0.63,0.8,2.35,1.83,4.15
