stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,2.03,0,0,1.28,0,16.71
3dpf,1.15,1.24,3.08,0,1.63,2.38,0,9.8
5dpf,0.54,5.2,6.12,5.51,1.54,5.58,0.7,59.29
10dpf,2.3,6.64,5.27,0.39,0.86,8.93,0.54,18.2
