stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.89,0
14hpf,0,2.34,2.29,0,0,3.47,0,0
2dpf,14.32,0,1.52,2.58,0.87,0.51,0,1.97
3dpf,43.1,0,0,0,0,0,0,1.07
5dpf,150.46,2.15,0.43,6.87,0.42,0,0.94,7.65
10dpf,48.53,0,0,2.23,0,0,0,0.38
