stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,3.41,0,1.01,0,0,0.93,0
3dpf,2.71,4.74,0,1.73,0,0,0.51
5dpf,3.42,3.33,0.67,2.19,0.43,0,2.4
10dpf,3.71,7.7,0.52,0,0,0.48,0
