stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.95,0,0,1.21,0,0
3dpf,65.03,0,0,0,0.36,0
5dpf,2.98,0.29,0.43,3.12,0.82,0.89
10dpf,43.03,0,0,1.42,0,0.39
