stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,35.98,0,0,0,8.47,0,0,0,8.38,19.28
12hpf,12.11,4.92,0,0,16.9,4.13,0,0,24.87,10.79
14hpf,4.71,12.8,0,9.7,43.49,16.33,0,0,19.47,124.67
16hpf,9.49,7.47,8.77,1.83,70.18,6.5,0,0,62.61,38.5
19hpf,16.66,1.92,0,0,20.42,3.36,3.78,6.55,15.07,48.28
24hpf,9.72,1.8,0,11.29,36.66,11.81,2.07,0,20.34,42.76
2dpf,121,4.92,7.81,42.8,119.84,154.68,47.44,8.81,101.22,289.82
3dpf,85.22,20.13,5.72,39.12,49.03,175.98,7.48,0,21.31,207.65
5dpf,114.48,43.3,57.28,122.11,76.12,253.31,69.81,100.06,96.2,975.1
10dpf,228.88,74.01,96.57,125.81,87.81,332.15,38.74,3.12,109.46,396.53
