stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.68,0,0,0,0.63,2.33,0.51,1.26
3dpf,3.41,0,0,1.51,0,1.27,0,0.36
5dpf,2.34,0,0,0,0,1.82,0.9,2.54
10dpf,5,0.49,1.7,0,0.92,0,0,2.18
