stage,central_nervous_system,hematopoietic_system,mesenchyme,periderm
2dpf,0,0,0,0.56
3dpf,0.75,0,0.57,0
5dpf,1.81,0.88,1.27,0.33
10dpf,0.72,0,0,0.88
