stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1.9,0,0,0,0,0,0
2dpf,13.12,1.3,0,1.33,4.52,0,1.5
3dpf,337.68,0,0,0,4.58,0,0.89
5dpf,6.53,0,0.3,0,1.94,0,1.2
10dpf,107.44,0,0,0,5.13,0.38,0
